Time,Discharge(m^3 s^-1),Max,Min
2003-10-06,129.975,132.42,126.78
2003-10-07,115.83500000000001,126.54,106.13
2003-10-08,101.44,105.86,94.73
2003-10-09,80.97,94.24,70.22
2003-10-10,61.19,69.8,55.18
2003-10-11,51.41,54.95,50.53
2003-10-12,54.305,57.33,51.54
2003-10-13,62.690000000000005,66.1,57.54
2003-10-14,66.64,66.82,66.18
2003-10-15,78.68,91.3,66.63
2003-10-16,128.835,159.45,92.43
2003-10-17,140.475,159.51,122.69
2003-10-18,99.025,121.87,84.0
2003-10-19,75.17500000000001,83.57,69.83
2003-10-20,66.15,69.66,63.1
2003-10-21,68.19999999999999,72.88,62.92
2003-10-22,66.22999999999999,72.65,59.81
2003-10-23,58.540000000000006,63.49,57.07
2003-10-24,66.66499999999999,67.42,63.81
2003-10-25,57.92,64.25,51.87
2003-10-26,48.629999999999995,51.6,47.97
2003-10-27,50.09,50.71,48.12
2003-10-28,57.724999999999994,71.28,50.4
2003-10-29,76.63499999999999,77.5,71.83
2003-10-30,78.815,79.54,77.56
2003-10-31,76.895,79.43,73.77
2003-11-01,70.75999999999999,73.62,67.93
2003-11-02,62.575,67.74,57.92
2003-11-03,52.815,57.71,48.92
2003-11-04,45.405,48.75,42.7
2003-11-05,38.745000000000005,42.56,35.61
2003-11-06,32.845,35.49,30.65
2003-11-07,28.17,30.55,26.28
2003-11-08,24.505,26.2,23.29
2003-11-09,22.87,23.24,22.75
2003-11-10,23.65,23.93,23.21
2003-11-11,24.005000000000003,24.03,23.92
2003-11-12,23.395,23.91,22.89
2003-11-13,22.365000000000002,22.87,21.78
2003-11-14,20.98,21.75,20.44
2003-11-15,19.86,20.42,19.3
2003-11-16,18.58,19.28,17.99
2003-11-17,17.380000000000003,17.96,16.93
2003-11-18,16.465,16.91,16.08
2003-11-19,15.719999999999999,16.07,15.47
2003-11-20,15.26,15.46,15.11
2003-11-21,14.969999999999999,15.1,14.86
2003-11-22,14.684999999999999,14.85,14.53
2003-11-23,14.379999999999999,14.53,14.27
2003-11-24,14.165,14.27,14.09
2003-11-25,14.02,14.08,13.96
2003-11-26,13.875,13.96,13.79
2003-11-27,13.690000000000001,13.78,13.61
2003-11-28,13.52,13.61,13.45
2003-11-29,13.370000000000001,13.45,13.31
2003-11-30,13.245000000000001,13.31,13.2
